QID,Term,Morph,npmi,cls_orig,subword_mean,bert_static,sbert,fasttext,query_ctx,cls_masked
2,resort,resortalli,0.229108390916587,0.9059261083602904,0.5144171714782715,0.6782729029655457,0.8100634217262268,0.1393250077962875,0.6236604452133179,0.902631402015686
2,resort,resortal's,0.229108390916587,0.8993092775344849,0.4589921236038208,0.6417157649993896,0.8207288980484009,0.1376232504844665,0.6636132001876831,0.9164397716522217
2,resort,resorter's,0.181062117815708,0.8925297260284424,0.4569811820983886,0.6350088119506836,0.8495739698410034,0.1599299013614654,0.6753923892974854,0.9097477197647095
2,resort,resortized,0.181062117815708,0.9724985361099244,0.7236186265945435,0.7893968820571899,0.7733300924301147,0.1649515181779861,0.6576735973358154,0.9633978009223938
2,resort,resortings,0.19302107301954,0.9632003307342528,0.671049952507019,0.7752376794815063,0.8979190587997437,0.1884595900774002,0.6892864108085632,0.9465212821960449
2,resort,resortlies,0.244898770184063,0.9736180305480956,0.6158499717712402,0.7660579681396484,0.8470558524131775,0.1770268082618713,0.7518779635429382,0.9503201842308044
2,resort,resortment,0.181062117815708,0.946395993232727,0.6423543095588684,0.7866536378860474,0.8451217412948608,0.1999003291130066,0.700099766254425,0.9371574521064758
2,resort,resorter,0.180156488307642,0.8932116031646729,0.6212595701217651,0.7981224060058594,0.8489763736724854,0.2107394486665725,0.7634311318397522,0.9044667482376099
2,resort,resortes,0.104348586167235,0.8610528111457825,0.48444265127182,0.8032921552658081,0.9474097490310668,0.2253286242485046,0.7392109632492065,0.8870125412940979
2,resort,resorted,0.171742741236417,0.9190822839736938,0.5780133008956909,0.7959599494934082,0.6955745816230774,0.3628666698932647,0.6584254503250122,0.9205466508865356
2,resort,resortal,0.305511210695522,0.9554946422576904,0.6851991415023804,0.7856663465499878,0.8721591234207153,0.1855726391077041,0.7405201196670532,0.9526076912879944
2,resort,resort's,0.452547734521414,0.953246533870697,0.5693318843841553,0.6963046789169312,0.9274319410324096,0.2336233556270599,0.6970450282096863,0.95196932554245
2,resort,resortative,0.181062117815708,0.954820454120636,0.6155797243118286,0.7456117272377014,0.7724753618240356,0.1582991778850555,0.6612958908081055,0.9339645504951477
2,resort,resortation,0.061126828769897,0.9532269835472108,0.615182638168335,0.7945793867111206,0.7694777846336365,0.1785703748464584,0.6848330497741699,0.9348501563072205
2,resort,resortlying,0.229108390916587,0.870152473449707,0.4405879080295563,0.679067850112915,0.6109822988510132,0.1708550453186035,0.622489333152771,0.868021547794342
2,casino,casinoe,0.354177281462574,0.924953818321228,0.7132805585861206,0.8016594648361206,0.8002887964248657,0.2313063442707061,0.7461497783660889,0.9456731081008911
2,casino,casinos,0.610249243793704,0.9701151251792908,0.8497297763824463,0.7613190412521362,0.8901622295379639,0.8761112093925476,0.907547652721405,0.9701151251792908
2,casino,casino's,0.466514150160264,0.9353687763214112,0.5922073721885681,0.7080097198486328,0.9153331518173218,0.3637703061103821,0.6838907599449158,0.9502550363540649
2,casino,casinoed,0.227967671885028,0.8865480422973633,0.7667357325553894,0.8072465062141418,0.8009376525878906,0.2605500221252441,0.7402765154838562,0.9192730188369751
2,casino,casinoes,0.327840519312348,0.8603830933570862,0.6919727325439453,0.8120415210723877,0.8985030055046082,0.2411989867687225,0.7954651713371277,0.9044968485832214
2,casino,casinoer,0.313083133192443,0.905516505241394,0.6481521129608154,0.7995094656944275,0.7989603877067566,0.2132142335176468,0.6871015429496765,0.9190909266471863
2,casino,casinoal,0.252522991404356,0.958765983581543,0.7580235600471497,0.7968540191650391,0.8609591722488403,0.2740872204303741,0.728617250919342,0.9581625461578369
2,casino,casinoization,0.180695046508682,0.8560434579849243,0.7134554982185364,0.8128238320350647,0.7807282209396362,0.253016859292984,0.7210471630096436,0.8778690099716187
2,casino,casinoation,0.266874650928353,0.9405003190040588,0.7282837629318237,0.7974611520767212,0.8079991340637207,0.1791924089193344,0.6964701414108276,0.9408167600631714
2,casino,casinoent,0.252522991404356,0.942388117313385,0.8130959272384644,0.7634416818618774,0.8264544010162354,0.2194824814796447,0.7438861727714539,0.9615576863288879
2,casino,casinos's,0.277887394274343,0.9336503744125366,0.6474530696868896,0.6172510981559753,0.836355447769165,0.1399714797735214,0.5941488146781921,0.9346420764923096
2,casino,casinoism,0.252522991404356,0.6798701286315918,0.5825940370559692,0.7981879115104675,0.7758721113204956,0.283292144536972,0.6525517106056213,0.7175533175468445
2,casino,casinoing,0.269927128337446,0.822750449180603,0.7190897464752197,0.8192219734191895,0.8698961138725281,0.2864749729633331,0.7141811847686768,0.8558818101882935
